,Province/State,Country/Region,Lat,Long,Date,cases
53909,Tasmania,Australia,-42.8821,147.3272,2020-06-26,215
53910,Tasmania,Australia,-42.8821,147.3272,2021-06-26,221
53911,Tasmania,Australia,-42.8821,147.3272,2020-06-27,215
53912,Tasmania,Australia,-42.8821,147.3272,2021-06-27,221
53913,Tasmania,Australia,-42.8821,147.3272,2020-06-28,215
53914,Tasmania,Australia,-42.8821,147.3272,2021-06-28,221
53915,Tasmania,Australia,-42.8821,147.3272,2020-06-29,215
53916,Tasmania,Australia,-42.8821,147.3272,2021-06-29,221
53917,Tasmania,Australia,-42.8821,147.3272,2020-06-03,208
53918,Tasmania,Australia,-42.8821,147.3272,2021-06-03,221
53919,Tasmania,Australia,-42.8821,147.3272,2020-06-30,215
53920,Tasmania,Australia,-42.8821,147.3272,2021-06-30,221
53921,Tasmania,Australia,-42.8821,147.3272,2020-06-04,208
53922,Tasmania,Australia,-42.8821,147.3272,2021-06-04,221
53923,Tasmania,Australia,-42.8821,147.3272,2020-06-05,208
53924,Tasmania,Australia,-42.8821,147.3272,2021-06-05,221
53925,Tasmania,Australia,-42.8821,147.3272,2020-06-06,209
53926,Tasmania,Australia,-42.8821,147.3272,2021-06-06,221
53927,Tasmania,Australia,-42.8821,147.3272,2020-06-07,209
53928,Tasmania,Australia,-42.8821,147.3272,2021-06-07,221
53929,Tasmania,Australia,-42.8821,147.3272,2020-06-08,209
53930,Tasmania,Australia,-42.8821,147.3272,2021-06-08,221
53931,Tasmania,Australia,-42.8821,147.3272,2020-06-09,209
53932,Tasmania,Australia,-42.8821,147.3272,2021-06-09,221
53933,Tasmania,Australia,-42.8821,147.3272,2020-07-01,215
53934,Tasmania,Australia,-42.8821,147.3272,2021-07-01,221
53935,Tasmania,Australia,-42.8821,147.3272,2020-07-10,215
53936,Tasmania,Australia,-42.8821,147.3272,2021-07-10,221
53937,Tasmania,Australia,-42.8821,147.3272,2020-07-11,215
53938,Tasmania,Australia,-42.8821,147.3272,2021-07-11,221
53939,Tasmania,Australia,-42.8821,147.3272,2020-07-12,215
53940,Tasmania,Australia,-42.8821,147.3272,2021-07-12,221
53941,Tasmania,Australia,-42.8821,147.3272,2020-07-13,215
53942,Tasmania,Australia,-42.8821,147.3272,2021-07-13,221
53943,Tasmania,Australia,-42.8821,147.3272,2020-07-14,215
53944,Tasmania,Australia,-42.8821,147.3272,2021-07-14,221
53945,Tasmania,Australia,-42.8821,147.3272,2020-07-15,215
53946,Tasmania,Australia,-42.8821,147.3272,2021-07-15,221
53947,Tasmania,Australia,-42.8821,147.3272,2020-07-16,215
53948,Tasmania,Australia,-42.8821,147.3272,2021-07-16,221
53949,Tasmania,Australia,-42.8821,147.3272,2020-07-17,215
53950,Tasmania,Australia,-42.8821,147.3272,2021-07-17,221
53951,Tasmania,Australia,-42.8821,147.3272,2020-07-18,215
53952,Tasmania,Australia,-42.8821,147.3272,2021-07-18,221
53953,Tasmania,Australia,-42.8821,147.3272,2020-07-19,215
53954,Tasmania,Australia,-42.8821,147.3272,2021-07-19,221
53955,Tasmania,Australia,-42.8821,147.3272,2020-07-02,215
53956,Tasmania,Australia,-42.8821,147.3272,2021-07-02,221
53957,Tasmania,Australia,-42.8821,147.3272,2020-07-20,215
53958,Tasmania,Australia,-42.8821,147.3272,2021-07-20,221
53959,Tasmania,Australia,-42.8821,147.3272,2020-07-21,215
53960,Tasmania,Australia,-42.8821,147.3272,2021-07-21,221
53961,Tasmania,Australia,-42.8821,147.3272,2020-07-22,215
53962,Tasmania,Australia,-42.8821,147.3272,2021-07-22,221
53963,Tasmania,Australia,-42.8821,147.3272,2020-07-23,215
53964,Tasmania,Australia,-42.8821,147.3272,2021-07-23,221
53965,Tasmania,Australia,-42.8821,147.3272,2020-07-24,215
53966,Tasmania,Australia,-42.8821,147.3272,2021-07-24,221
53967,Tasmania,Australia,-42.8821,147.3272,2020-07-25,215
53968,Tasmania,Australia,-42.8821,147.3272,2021-07-25,221
53969,Tasmania,Australia,-42.8821,147.3272,2020-07-26,215
53970,Tasmania,Australia,-42.8821,147.3272,2021-07-26,221
53971,Tasmania,Australia,-42.8821,147.3272,2020-07-27,215
53972,Tasmania,Australia,-42.8821,147.3272,2021-07-27,221
53973,Tasmania,Australia,-42.8821,147.3272,2020-07-28,215
53974,Tasmania,Australia,-42.8821,147.3272,2021-07-28,221
53975,Tasmania,Australia,-42.8821,147.3272,2020-07-29,215
53976,Tasmania,Australia,-42.8821,147.3272,2021-07-29,221
53977,Tasmania,Australia,-42.8821,147.3272,2020-07-03,215
53978,Tasmania,Australia,-42.8821,147.3272,2021-07-03,221
53979,Tasmania,Australia,-42.8821,147.3272,2020-07-30,215
53980,Tasmania,Australia,-42.8821,147.3272,2021-07-30,221
53981,Tasmania,Australia,-42.8821,147.3272,2020-07-31,216
53982,Tasmania,Australia,-42.8821,147.3272,2021-07-31,221
53983,Tasmania,Australia,-42.8821,147.3272,2020-07-04,215
53984,Tasmania,Australia,-42.8821,147.3272,2021-07-04,221
53985,Tasmania,Australia,-42.8821,147.3272,2020-07-05,215
53986,Tasmania,Australia,-42.8821,147.3272,2021-07-05,221
53987,Tasmania,Australia,-42.8821,147.3272,2020-07-06,215
53988,Tasmania,Australia,-42.8821,147.3272,2021-07-06,221
53989,Tasmania,Australia,-42.8821,147.3272,2020-07-07,215
53990,Tasmania,Australia,-42.8821,147.3272,2021-07-07,221
53991,Tasmania,Australia,-42.8821,147.3272,2020-07-08,215
53992,Tasmania,Australia,-42.8821,147.3272,2021-07-08,221
53993,Tasmania,Australia,-42.8821,147.3272,2020-07-09,215
53994,Tasmania,Australia,-42.8821,147.3272,2021-07-09,221
53995,Tasmania,Australia,-42.8821,147.3272,2020-08-01,216
53996,Tasmania,Australia,-42.8821,147.3272,2021-08-01,221
53997,Tasmania,Australia,-42.8821,147.3272,2020-08-10,216
53998,Tasmania,Australia,-42.8821,147.3272,2021-08-10,0
53999,Tasmania,Australia,-42.8821,147.3272,2020-08-11,216
54000,Tasmania,Australia,-42.8821,147.3272,2021-08-11,0
54001,Tasmania,Australia,-42.8821,147.3272,2020-08-12,216
54002,Tasmania,Australia,-42.8821,147.3272,2021-08-12,0
54003,Tasmania,Australia,-42.8821,147.3272,2020-08-13,216
54004,Tasmania,Australia,-42.8821,147.3272,2021-08-13,0
54005,Tasmania,Australia,-42.8821,147.3272,2020-08-14,216
54006,Tasmania,Australia,-42.8821,147.3272,2021-08-14,0
54007,Tasmania,Australia,-42.8821,147.3272,2020-08-15,216
54008,Tasmania,Australia,-42.8821,147.3272,2021-08-15,0
54009,Tasmania,Australia,-42.8821,147.3272,2020-08-16,216
54010,Tasmania,Australia,-42.8821,147.3272,2021-08-16,0
54011,Tasmania,Australia,-42.8821,147.3272,2020-08-17,216
54012,Tasmania,Australia,-42.8821,147.3272,2021-08-17,0
54013,Tasmania,Australia,-42.8821,147.3272,2020-08-18,216
54014,Tasmania,Australia,-42.8821,147.3272,2021-08-18,0
54015,Tasmania,Australia,-42.8821,147.3272,2020-08-19,216
54016,Tasmania,Australia,-42.8821,147.3272,2021-08-19,0
54017,Tasmania,Australia,-42.8821,147.3272,2020-08-02,216
54018,Tasmania,Australia,-42.8821,147.3272,2021-08-02,221
54019,Tasmania,Australia,-42.8821,147.3272,2020-08-20,216
54020,Tasmania,Australia,-42.8821,147.3272,2021-08-20,0
54021,Tasmania,Australia,-42.8821,147.3272,2020-08-21,216
54022,Tasmania,Australia,-42.8821,147.3272,2021-08-21,0
54023,Tasmania,Australia,-42.8821,147.3272,2020-08-22,216
54024,Tasmania,Australia,-42.8821,147.3272,2021-08-22,0
54025,Tasmania,Australia,-42.8821,147.3272,2020-08-23,216
54026,Tasmania,Australia,-42.8821,147.3272,2021-08-23,0
54027,Tasmania,Australia,-42.8821,147.3272,2020-08-24,216
54028,Tasmania,Australia,-42.8821,147.3272,2021-08-24,0
54029,Tasmania,Australia,-42.8821,147.3272,2020-08-25,216
54030,Tasmania,Australia,-42.8821,147.3272,2021-08-25,0
54031,Tasmania,Australia,-42.8821,147.3272,2020-08-26,216
54032,Tasmania,Australia,-42.8821,147.3272,2021-08-26,0
54033,Tasmania,Australia,-42.8821,147.3272,2020-08-27,216
54034,Tasmania,Australia,-42.8821,147.3272,2021-08-27,0
54035,Tasmania,Australia,-42.8821,147.3272,2020-08-28,216
54036,Tasmania,Australia,-42.8821,147.3272,2021-08-28,0
54037,Tasmania,Australia,-42.8821,147.3272,2020-08-29,216
54038,Tasmania,Australia,-42.8821,147.3272,2021-08-29,0
54039,Tasmania,Australia,-42.8821,147.3272,2020-08-03,216
54040,Tasmania,Australia,-42.8821,147.3272,2021-08-03,221
54041,Tasmania,Australia,-42.8821,147.3272,2020-08-30,216
54042,Tasmania,Australia,-42.8821,147.3272,2021-08-30,0
54043,Tasmania,Australia,-42.8821,147.3272,2020-08-31,216
54044,Tasmania,Australia,-42.8821,147.3272,2021-08-31,0
54045,Tasmania,Australia,-42.8821,147.3272,2020-08-04,216
54046,Tasmania,Australia,-42.8821,147.3272,2021-08-04,221
54047,Tasmania,Australia,-42.8821,147.3272,2020-08-05,216
54048,Tasmania,Australia,-42.8821,147.3272,2021-08-05,0
54049,Tasmania,Australia,-42.8821,147.3272,2020-08-06,216
54050,Tasmania,Australia,-42.8821,147.3272,2021-08-06,0
54051,Tasmania,Australia,-42.8821,147.3272,2020-08-07,216
54052,Tasmania,Australia,-42.8821,147.3272,2021-08-07,0
54053,Tasmania,Australia,-42.8821,147.3272,2020-08-08,216
54054,Tasmania,Australia,-42.8821,147.3272,2021-08-08,0
54055,Tasmania,Australia,-42.8821,147.3272,2020-08-09,216
54056,Tasmania,Australia,-42.8821,147.3272,2021-08-09,0
54057,Tasmania,Australia,-42.8821,147.3272,2020-09-01,217
54058,Tasmania,Australia,-42.8821,147.3272,2021-09-01,0
54059,Tasmania,Australia,-42.8821,147.3272,2020-09-10,217
54060,Tasmania,Australia,-42.8821,147.3272,2021-09-10,0
54061,Tasmania,Australia,-42.8821,147.3272,2020-09-11,217
54062,Tasmania,Australia,-42.8821,147.3272,2021-09-11,0
54063,Tasmania,Australia,-42.8821,147.3272,2020-09-12,217
54064,Tasmania,Australia,-42.8821,147.3272,2021-09-12,0
54065,Tasmania,Australia,-42.8821,147.3272,2020-09-13,217
54066,Tasmania,Australia,-42.8821,147.3272,2021-09-13,0
54067,Tasmania,Australia,-42.8821,147.3272,2020-09-14,217
54068,Tasmania,Australia,-42.8821,147.3272,2021-09-14,0
54069,Tasmania,Australia,-42.8821,147.3272,2020-09-15,217
54070,Tasmania,Australia,-42.8821,147.3272,2021-09-15,0
54071,Tasmania,Australia,-42.8821,147.3272,2020-09-16,217
54072,Tasmania,Australia,-42.8821,147.3272,2021-09-16,0
54073,Tasmania,Australia,-42.8821,147.3272,2020-09-17,217
54074,Tasmania,Australia,-42.8821,147.3272,2021-09-17,0
54075,Tasmania,Australia,-42.8821,147.3272,2020-09-18,217
54076,Tasmania,Australia,-42.8821,147.3272,2021-09-18,0
54077,Tasmania,Australia,-42.8821,147.3272,2020-09-19,217
54078,Tasmania,Australia,-42.8821,147.3272,2021-09-19,0
54079,Tasmania,Australia,-42.8821,147.3272,2020-09-02,217
54080,Tasmania,Australia,-42.8821,147.3272,2021-09-02,0
54081,Tasmania,Australia,-42.8821,147.3272,2020-09-20,217
54082,Tasmania,Australia,-42.8821,147.3272,2021-09-20,0
54083,Tasmania,Australia,-42.8821,147.3272,2020-09-21,217
54084,Tasmania,Australia,-42.8821,147.3272,2021-09-21,0
54085,Tasmania,Australia,-42.8821,147.3272,2020-09-22,217
54086,Tasmania,Australia,-42.8821,147.3272,2021-09-22,0
54087,Tasmania,Australia,-42.8821,147.3272,2020-09-23,217
54088,Tasmania,Australia,-42.8821,147.3272,2021-09-23,0
54089,Tasmania,Australia,-42.8821,147.3272,2020-09-24,217
54090,Tasmania,Australia,-42.8821,147.3272,2021-09-24,0
54091,Tasmania,Australia,-42.8821,147.3272,2020-09-25,217
54092,Tasmania,Australia,-42.8821,147.3272,2021-09-25,0
54093,Tasmania,Australia,-42.8821,147.3272,2020-09-26,217
54094,Tasmania,Australia,-42.8821,147.3272,2021-09-26,0
54095,Tasmania,Australia,-42.8821,147.3272,2020-09-27,217
54096,Tasmania,Australia,-42.8821,147.3272,2021-09-27,0
54097,Tasmania,Australia,-42.8821,147.3272,2020-09-28,217
54098,Tasmania,Australia,-42.8821,147.3272,2021-09-28,0
54099,Tasmania,Australia,-42.8821,147.3272,2020-09-29,217
54100,Tasmania,Australia,-42.8821,147.3272,2021-09-29,0
54101,Tasmania,Australia,-42.8821,147.3272,2020-09-03,217
54102,Tasmania,Australia,-42.8821,147.3272,2021-09-03,0
54103,Tasmania,Australia,-42.8821,147.3272,2020-09-30,217
54104,Tasmania,Australia,-42.8821,147.3272,2021-09-30,0
54105,Tasmania,Australia,-42.8821,147.3272,2020-09-04,218
54106,Tasmania,Australia,-42.8821,147.3272,2021-09-04,0
54107,Tasmania,Australia,-42.8821,147.3272,2020-09-05,217
54108,Tasmania,Australia,-42.8821,147.3272,2021-09-05,0
54109,Tasmania,Australia,-42.8821,147.3272,2020-09-06,217
54110,Tasmania,Australia,-42.8821,147.3272,2021-09-06,0
54111,Tasmania,Australia,-42.8821,147.3272,2020-09-07,217
54112,Tasmania,Australia,-42.8821,147.3272,2021-09-07,0
54113,Tasmania,Australia,-42.8821,147.3272,2020-09-08,217
54114,Tasmania,Australia,-42.8821,147.3272,2021-09-08,0
54115,Tasmania,Australia,-42.8821,147.3272,2020-09-09,217
54116,Tasmania,Australia,-42.8821,147.3272,2021-09-09,0
54117,Tianjin,China,39.3054,117.323,2021-01-01,300
54118,Tianjin,China,39.3054,117.323,2022-01-01,0
54119,Tianjin,China,39.3054,117.323,2021-01-10,303
54120,Tianjin,China,39.3054,117.323,2022-01-10,0
54121,Tianjin,China,39.3054,117.323,2021-01-11,304
54122,Tianjin,China,39.3054,117.323,2022-01-11,0
54123,Tianjin,China,39.3054,117.323,2021-01-12,304
54124,Tianjin,China,39.3054,117.323,2022-01-12,0
54125,Tianjin,China,39.3054,117.323,2021-01-13,305
54126,Tianjin,China,39.3054,117.323,2022-01-13,0
54127,Tianjin,China,39.3054,117.323,2021-01-14,305
54128,Tianjin,China,39.3054,117.323,2022-01-14,0
54129,Tianjin,China,39.3054,117.323,2021-01-15,305
54130,Tianjin,China,39.3054,117.323,2022-01-15,0
54131,Tianjin,China,39.3054,117.323,2021-01-16,306
54132,Tianjin,China,39.3054,117.323,2022-01-16,0
54133,Tianjin,China,39.3054,117.323,2021-01-17,306
54134,Tianjin,China,39.3054,117.323,2022-01-17,0
54135,Tianjin,China,39.3054,117.323,2021-01-18,306
54136,Tianjin,China,39.3054,117.323,2022-01-18,0
54137,Tianjin,China,39.3054,117.323,2021-01-19,307
54138,Tianjin,China,39.3054,117.323,2022-01-19,0
54139,Tianjin,China,39.3054,117.323,2021-01-02,300
54140,Tianjin,China,39.3054,117.323,2022-01-02,0
54141,Tianjin,China,39.3054,117.323,2021-01-20,308
54142,Tianjin,China,39.3054,117.323,2022-01-20,0
54143,Tianjin,China,39.3054,117.323,2021-01-21,308
54144,Tianjin,China,39.3054,117.323,2022-01-21,0
54145,Tianjin,China,39.3054,117.323,2020-01-22,0
54146,Tianjin,China,39.3054,117.323,2021-01-22,309
54147,Tianjin,China,39.3054,117.323,2022-01-22,0
54148,Tianjin,China,39.3054,117.323,2020-01-23,0
54149,Tianjin,China,39.3054,117.323,2021-01-23,309
54150,Tianjin,China,39.3054,117.323,2022-01-23,0
54151,Tianjin,China,39.3054,117.323,2020-01-24,0
54152,Tianjin,China,39.3054,117.323,2021-01-24,309
54153,Tianjin,China,39.3054,117.323,2022-01-24,0
54154,Tianjin,China,39.3054,117.323,2020-01-25,0
54155,Tianjin,China,39.3054,117.323,2021-01-25,310
54156,Tianjin,China,39.3054,117.323,2022-01-25,0
54157,Tianjin,China,39.3054,117.323,2020-01-26,0
54158,Tianjin,China,39.3054,117.323,2021-01-26,311
54159,Tianjin,China,39.3054,117.323,2022-01-26,0
54160,Tianjin,China,39.3054,117.323,2020-01-27,0
54161,Tianjin,China,39.3054,117.323,2021-01-27,312
54162,Tianjin,China,39.3054,117.323,2022-01-27,0
54163,Tianjin,China,39.3054,117.323,2020-01-28,0
54164,Tianjin,China,39.3054,117.323,2021-01-28,313
54165,Tianjin,China,39.3054,117.323,2022-01-28,0
54166,Tianjin,China,39.3054,117.323,2020-01-29,0
54167,Tianjin,China,39.3054,117.323,2021-01-29,318
54168,Tianjin,China,39.3054,117.323,2022-01-29,0
54169,Tianjin,China,39.3054,117.323,2021-01-03,300
54170,Tianjin,China,39.3054,117.323,2022-01-03,0
54171,Tianjin,China,39.3054,117.323,2020-01-30,0
54172,Tianjin,China,39.3054,117.323,2021-01-30,319
54173,Tianjin,China,39.3054,117.323,2022-01-30,0
54174,Tianjin,China,39.3054,117.323,2020-01-31,0
54175,Tianjin,China,39.3054,117.323,2021-01-31,319
54176,Tianjin,China,39.3054,117.323,2022-01-31,0
54177,Tianjin,China,39.3054,117.323,2021-01-04,300
54178,Tianjin,China,39.3054,117.323,2022-01-04,0
54179,Tianjin,China,39.3054,117.323,2021-01-05,301
54180,Tianjin,China,39.3054,117.323,2022-01-05,0
54181,Tianjin,China,39.3054,117.323,2021-01-06,301
54182,Tianjin,China,39.3054,117.323,2022-01-06,0
54183,Tianjin,China,39.3054,117.323,2021-01-07,302
54184,Tianjin,China,39.3054,117.323,2022-01-07,0
54185,Tianjin,China,39.3054,117.323,2021-01-08,303
54186,Tianjin,China,39.3054,117.323,2022-01-08,0
54187,Tianjin,China,39.3054,117.323,2021-01-09,303
54188,Tianjin,China,39.3054,117.323,2022-01-09,0
54189,Tianjin,China,39.3054,117.323,2020-10-01,234
54190,Tianjin,China,39.3054,117.323,2021-10-01,0
54191,Tianjin,China,39.3054,117.323,2020-10-10,236
54192,Tianjin,China,39.3054,117.323,2021-10-10,0
54193,Tianjin,China,39.3054,117.323,2020-10-11,237
54194,Tianjin,China,39.3054,117.323,2021-10-11,0
54195,Tianjin,China,39.3054,117.323,2020-10-12,238
54196,Tianjin,China,39.3054,117.323,2021-10-12,0
54197,Tianjin,China,39.3054,117.323,2020-10-13,238
54198,Tianjin,China,39.3054,117.323,2021-10-13,0
54199,Tianjin,China,39.3054,117.323,2020-10-14,238
54200,Tianjin,China,39.3054,117.323,2021-10-14,0
54201,Tianjin,China,39.3054,117.323,2020-10-15,240
54202,Tianjin,China,39.3054,117.323,2021-10-15,0
54203,Tianjin,China,39.3054,117.323,2020-10-16,240
54204,Tianjin,China,39.3054,117.323,2021-10-16,0
54205,Tianjin,China,39.3054,117.323,2020-10-17,240
54206,Tianjin,China,39.3054,117.323,2021-10-17,0
54207,Tianjin,China,39.3054,117.323,2020-10-18,240
54208,Tianjin,China,39.3054,117.323,2021-10-18,0
54209,Tianjin,China,39.3054,117.323,2020-10-19,241
54210,Tianjin,China,39.3054,117.323,2021-10-19,0
54211,Tianjin,China,39.3054,117.323,2020-10-02,234
54212,Tianjin,China,39.3054,117.323,2021-10-02,0
54213,Tianjin,China,39.3054,117.323,2020-10-20,241
54214,Tianjin,China,39.3054,117.323,2021-10-20,0
54215,Tianjin,China,39.3054,117.323,2020-10-21,241
54216,Tianjin,China,39.3054,117.323,2021-10-21,0
54217,Tianjin,China,39.3054,117.323,2020-10-22,242
54218,Tianjin,China,39.3054,117.323,2021-10-22,0
54219,Tianjin,China,39.3054,117.323,2020-10-23,242
54220,Tianjin,China,39.3054,117.323,2021-10-23,0
54221,Tianjin,China,39.3054,117.323,2020-10-24,242
54222,Tianjin,China,39.3054,117.323,2021-10-24,0
54223,Tianjin,China,39.3054,117.323,2020-10-25,245
54224,Tianjin,China,39.3054,117.323,2021-10-25,0
54225,Tianjin,China,39.3054,117.323,2020-10-26,246
54226,Tianjin,China,39.3054,117.323,2021-10-26,0
54227,Tianjin,China,39.3054,117.323,2020-10-27,246
54228,Tianjin,China,39.3054,117.323,2021-10-27,0
54229,Tianjin,China,39.3054,117.323,2020-10-28,247
54230,Tianjin,China,39.3054,117.323,2021-10-28,0
54231,Tianjin,China,39.3054,117.323,2020-10-29,247
54232,Tianjin,China,39.3054,117.323,2021-10-29,0
54233,Tianjin,China,39.3054,117.323,2020-10-03,234
54234,Tianjin,China,39.3054,117.323,2021-10-03,0
54235,Tianjin,China,39.3054,117.323,2020-10-30,251
54236,Tianjin,China,39.3054,117.323,2021-10-30,0
54237,Tianjin,China,39.3054,117.323,2020-10-31,251
54238,Tianjin,China,39.3054,117.323,2021-10-31,0
54239,Tianjin,China,39.3054,117.323,2020-10-04,234
54240,Tianjin,China,39.3054,117.323,2021-10-04,0
54241,Tianjin,China,39.3054,117.323,2020-10-05,235
54242,Tianjin,China,39.3054,117.323,2021-10-05,0
54243,Tianjin,China,39.3054,117.323,2020-10-06,235
54244,Tianjin,China,39.3054,117.323,2021-10-06,0
54245,Tianjin,China,39.3054,117.323,2020-10-07,235
54246,Tianjin,China,39.3054,117.323,2021-10-07,0
54247,Tianjin,China,39.3054,117.323,2020-10-08,235
54248,Tianjin,China,39.3054,117.323,2021-10-08,0
54249,Tianjin,China,39.3054,117.323,2020-10-09,236
54250,Tianjin,China,39.3054,117.323,2021-10-09,0
54251,Tianjin,China,39.3054,117.323,2020-11-01,251
54252,Tianjin,China,39.3054,117.323,2021-11-01,0
54253,Tianjin,China,39.3054,117.323,2020-11-10,265
54254,Tianjin,China,39.3054,117.323,2021-11-10,0
54255,Tianjin,China,39.3054,117.323,2020-11-11,265
54256,Tianjin,China,39.3054,117.323,2021-11-11,0
54257,Tianjin,China,39.3054,117.323,2020-11-12,265
54258,Tianjin,China,39.3054,117.323,2021-11-12,0
54259,Tianjin,China,39.3054,117.323,2020-11-13,266
54260,Tianjin,China,39.3054,117.323,2021-11-13,0
54261,Tianjin,China,39.3054,117.323,2020-11-14,266
54262,Tianjin,China,39.3054,117.323,2021-11-14,0
54263,Tianjin,China,39.3054,117.323,2020-11-15,267
54264,Tianjin,China,39.3054,117.323,2021-11-15,0
54265,Tianjin,China,39.3054,117.323,2020-11-16,269
54266,Tianjin,China,39.3054,117.323,2021-11-16,0
54267,Tianjin,China,39.3054,117.323,2020-11-17,274
54268,Tianjin,China,39.3054,117.323,2021-11-17,0
54269,Tianjin,China,39.3054,117.323,2020-11-18,275
54270,Tianjin,China,39.3054,117.323,2021-11-18,0
54271,Tianjin,China,39.3054,117.323,2020-11-19,276
54272,Tianjin,China,39.3054,117.323,2021-11-19,0
54273,Tianjin,China,39.3054,117.323,2020-11-02,251
54274,Tianjin,China,39.3054,117.323,2021-11-02,0
54275,Tianjin,China,39.3054,117.323,2020-11-20,276
54276,Tianjin,China,39.3054,117.323,2021-11-20,0
54277,Tianjin,China,39.3054,117.323,2020-11-21,277
54278,Tianjin,China,39.3054,117.323,2021-11-21,0
54279,Tianjin,China,39.3054,117.323,2020-11-22,277
54280,Tianjin,China,39.3054,117.323,2021-11-22,0
54281,Tianjin,China,39.3054,117.323,2020-11-23,279
54282,Tianjin,China,39.3054,117.323,2021-11-23,0
54283,Tianjin,China,39.3054,117.323,2020-11-24,279
54284,Tianjin,China,39.3054,117.323,2021-11-24,0
54285,Tianjin,China,39.3054,117.323,2020-11-25,279
54286,Tianjin,China,39.3054,117.323,2021-11-25,0
54287,Tianjin,China,39.3054,117.323,2020-11-26,281
54288,Tianjin,China,39.3054,117.323,2021-11-26,0
54289,Tianjin,China,39.3054,117.323,2020-11-27,283
54290,Tianjin,China,39.3054,117.323,2021-11-27,0
54291,Tianjin,China,39.3054,117.323,2020-11-28,283
54292,Tianjin,China,39.3054,117.323,2021-11-28,0
54293,Tianjin,China,39.3054,117.323,2020-11-29,285
54294,Tianjin,China,39.3054,117.323,2021-11-29,0
54295,Tianjin,China,39.3054,117.323,2020-11-03,255
54296,Tianjin,China,39.3054,117.323,2021-11-03,0
54297,Tianjin,China,39.3054,117.323,2020-11-30,286
54298,Tianjin,China,39.3054,117.323,2021-11-30,0
54299,Tianjin,China,39.3054,117.323,2020-11-04,257
54300,Tianjin,China,39.3054,117.323,2021-11-04,0
54301,Tianjin,China,39.3054,117.323,2020-11-05,259
54302,Tianjin,China,39.3054,117.323,2021-11-05,0
54303,Tianjin,China,39.3054,117.323,2020-11-06,260
54304,Tianjin,China,39.3054,117.323,2021-11-06,0
54305,Tianjin,China,39.3054,117.323,2020-11-07,263
54306,Tianjin,China,39.3054,117.323,2021-11-07,0
54307,Tianjin,China,39.3054,117.323,2020-11-08,263
54308,Tianjin,China,39.3054,117.323,2021-11-08,0
54309,Tianjin,China,39.3054,117.323,2020-11-09,263
54310,Tianjin,China,39.3054,117.323,2021-11-09,0
54311,Tianjin,China,39.3054,117.323,2020-12-01,287
54312,Tianjin,China,39.3054,117.323,2021-12-01,0
54313,Tianjin,China,39.3054,117.323,2020-12-10,293
54314,Tianjin,China,39.3054,117.323,2021-12-10,0
54315,Tianjin,China,39.3054,117.323,2020-12-11,294
54316,Tianjin,China,39.3054,117.323,2021-12-11,0
54317,Tianjin,China,39.3054,117.323,2020-12-12,295
54318,Tianjin,China,39.3054,117.323,2021-12-12,0
54319,Tianjin,China,39.3054,117.323,2020-12-13,295
54320,Tianjin,China,39.3054,117.323,2021-12-13,0
54321,Tianjin,China,39.3054,117.323,2020-12-14,295
54322,Tianjin,China,39.3054,117.323,2021-12-14,0
54323,Tianjin,China,39.3054,117.323,2020-12-15,295
54324,Tianjin,China,39.3054,117.323,2021-12-15,0
54325,Tianjin,China,39.3054,117.323,2020-12-16,296
54326,Tianjin,China,39.3054,117.323,2021-12-16,0
54327,Tianjin,China,39.3054,117.323,2020-12-17,296
54328,Tianjin,China,39.3054,117.323,2021-12-17,0
54329,Tianjin,China,39.3054,117.323,2020-12-18,296
54330,Tianjin,China,39.3054,117.323,2021-12-18,0
54331,Tianjin,China,39.3054,117.323,2020-12-19,296
54332,Tianjin,China,39.3054,117.323,2021-12-19,0
54333,Tianjin,China,39.3054,117.323,2020-12-02,290
54334,Tianjin,China,39.3054,117.323,2021-12-02,0
54335,Tianjin,China,39.3054,117.323,2020-12-20,296
54336,Tianjin,China,39.3054,117.323,2021-12-20,0
54337,Tianjin,China,39.3054,117.323,2020-12-21,297
54338,Tianjin,China,39.3054,117.323,2021-12-21,0
54339,Tianjin,China,39.3054,117.323,2020-12-22,297
54340,Tianjin,China,39.3054,117.323,2021-12-22,0
54341,Tianjin,China,39.3054,117.323,2020-12-23,298
54342,Tianjin,China,39.3054,117.323,2021-12-23,0
54343,Tianjin,China,39.3054,117.323,2020-12-24,298
54344,Tianjin,China,39.3054,117.323,2021-12-24,0
54345,Tianjin,China,39.3054,117.323,2020-12-25,298
54346,Tianjin,China,39.3054,117.323,2021-12-25,0
54347,Tianjin,China,39.3054,117.323,2020-12-26,298
54348,Tianjin,China,39.3054,117.323,2021-12-26,0
54349,Tianjin,China,39.3054,117.323,2020-12-27,299
54350,Tianjin,China,39.3054,117.323,2021-12-27,0
54351,Tianjin,China,39.3054,117.323,2020-12-28,300
54352,Tianjin,China,39.3054,117.323,2021-12-28,0
54353,Tianjin,China,39.3054,117.323,2020-12-29,300
54354,Tianjin,China,39.3054,117.323,2021-12-29,0
54355,Tianjin,China,39.3054,117.323,2020-12-03,291
54356,Tianjin,China,39.3054,117.323,2021-12-03,0
54357,Tianjin,China,39.3054,117.323,2020-12-30,300
54358,Tianjin,China,39.3054,117.323,2021-12-30,0
54359,Tianjin,China,39.3054,117.323,2020-12-31,300
54360,Tianjin,China,39.3054,117.323,2021-12-31,0
54361,Tianjin,China,39.3054,117.323,2020-12-04,292
